"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"PARD3B",9,8,1.12499491149791,0.5,0,0,0,1,9,8,1.12499491149791,0.5
"NRP2",0,0,0,1,0,0,0,1,0,0,0,1
"INO80D",0,0,0,1,0,0,0,1,0,0,0,1
"NDUFS1",0,1,0,1,0,0,0,1,0,1,0,1
"EEF1B2",0,0,0,1,0,0,0,1,0,0,0,1
"GPR1",18,18,1,0.56603029978578,0,0,0,1,18,18,1,0.56603029978578
"HS1BP3",0,1,0,1,0,0,0,1,0,1,0,1
"ZDBF2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ADAM23",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"DYTN",6,3,1.99994297853116,0.25390625,0,0,0,1,6,3,1.99994297853116,0.25390625
"GDF7",0,0,0,1,0,0,0,1,0,0,0,1
"MDH1B",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"FASTKD2",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"CPO",10,5,1.99994297583486,0.15087890625,0,0,0,1,10,5,1.99994297583486,0.15087890625
"KLF7",0,0,0,1,0,0,0,1,0,0,0,1
"CREB1",0,0,0,1,0,0,0,1,0,0,0,1
"METTL21A",22,14,1.5713955792665,0.121492477017455,0,0,0,1,22,14,1.5713955792665,0.121492477017455
"CCNYL1",0,0,0,1,0,0,0,1,0,0,0,1
"PLEKHM3",0,0,0,1,7,6,1.16665941848379,0.5,7,6,1.16665941848379,0.5
"CRYGD",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CRYGC",6,4,1.49997155452711,0.376953125,0,0,0,1,6,4,1.49997155452711,0.376953125
"CRYGB",0,0,0,1,0,0,0,1,0,0,0,1
"CRYGA",6,4,1.49997155452711,0.376953125,0,0,0,1,6,4,1.49997155452711,0.376953125
"C2orf80",5,14,0.357134459003363,0.990394592285156,0,0,0,1,5,14,0.357134459003363,0.990394592285156
"IDH1",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"PIKFYVE",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"PTH2R",12,16,0.750009839900614,0.827535774558782,0,0,0,1,12,16,0.750009839900614,0.827535774558782
"MAP2",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"UNC80",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"RPE",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"APOB",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"KANSL1L",0,0,0,1,0,0,0,1,0,0,0,1
"ACADL",14,21,0.666679314195346,0.912267375504598,0,0,0,1,14,21,0.666679314195346,0.912267375504598
"MYL1",0,0,0,1,0,0,0,1,0,0,0,1
"LANCL1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CPS1",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"ERBB4",0,0,0,1,0,0,0,1,0,0,0,1
"IKZF2",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"SPAG16",10,17,0.588249390087331,0.938960939645767,0,0,0,1,10,17,0.588249390087331,0.938960939645767
"VWC2L",0,0,0,1,0,0,0,1,0,0,0,1
"BARD1",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"ABCA12",7,7,1,0.604736328125,0,0,0,1,7,7,1,0.604736328125
"ATIC",23,26,0.884619574589249,0.715913793575417,0,0,0,1,23,26,0.884619574589249,0.715913793575417
"FN1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"MREG",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PECR",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"TMEM169",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"XRCC5",0,0,0,1,2,3,0.666679308369914,0.8125,2,3,0.666679308369914,0.8125
"MARCH4",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SMARCAL1",4,9,0.444428746304954,0.953857421875,0,0,0,1,4,9,0.444428746304954,0.953857421875
"RPL37A",3,4,0.750009838248499,0.7734375,0,0,0,1,3,4,0.750009838248499,0.7734375
"IGFBP2",0,0,0,1,0,0,0,1,0,0,0,1
"IGFBP5",0,0,0,1,0,0,0,1,0,0,0,1
"TNP1",0,0,0,1,0,0,0,1,0,0,0,1
"TNS1",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"RUFY4",12,9,1.33331584138716,0.331811904907227,0,0,0,1,12,9,1.33331584138716,0.331811904907227
"CXCR2",0,0,0,1,0,0,0,1,0,0,0,1
"CXCR1",0,0,0,1,0,0,0,1,0,0,0,1
"ARPC2",0,0,0,1,6,3,1.99994297853116,0.25390625,6,3,1.99994297853116,0.25390625
"GPBAR1",8,3,2.6667306135269,0.11328125,0,0,0,1,8,3,2.6667306135269,0.11328125
"AAMP",0,0,0,1,3,4,0.750009838248499,0.7734375,3,4,0.750009838248499,0.7734375
"PNKD",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"TMBIM1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SLC11A1",4,2,1.99994297987752,0.34375,0,0,0,1,4,2,1.99994297987752,0.34375
"CTDSP1",0,0,0,1,5,12,0.416654439533383,0.975479125976562,5,12,0.416654439533383,0.975479125976562
"VIL1",4,5,0.800007767854906,0.74609375,0,0,0,1,4,5,0.800007767854906,0.74609375
"USP37",0,0,0,1,0,0,0,1,0,0,0,1
"PLCD4",19,15,1.26665348417908,0.30379568063654,0,0,0,1,19,15,1.26665348417908,0.30379568063654
"ZNF142",19,15,1.26665348417908,0.30379568063654,0,0,0,1,19,15,1.26665348417908,0.30379568063654
"BCS1L",6,5,1.19999087482567,0.5,0,0,0,1,6,5,1.19999087482567,0.5
"RNF25",1,5,0.200016783456664,0.984375,0,0,0,1,1,5,0.200016783456664,0.984375
"STK36",7,9,0.777786485980489,0.772750854492188,0,0,0,1,7,9,0.777786485980489,0.772750854492188
"TTLL4",19,26,0.730779811056217,0.883653404045844,0,0,0,1,19,26,0.730779811056217,0.883653404045844
"CYP27A1",4,12,0.333324581722545,0.989364624023438,0,0,0,1,4,12,0.333324581722545,0.989364624023438
"PRKAG3",4,6,0.666679309338813,0.828125,0,0,0,1,4,6,0.666679309338813,0.828125
"SH3YL1",7,4,1.74995640367567,0.2744140625,0,0,0,1,7,4,1.74995640367567,0.2744140625
"WNT6",0,0,0,1,0,4,0,1,0,4,0,1
"WNT10A",14,12,1.16665941953382,0.422509491443634,5,4,1.24998786284456,0.5,19,16,1.18749159425066,0.36793940042844
"FEV",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"CRYBA2",16,10,1.59996524405347,0.163469791412354,0,0,0,1,16,10,1.59996524405347,0.163469791412354
"IHH",0,0,0,1,10,20,0.500014258138283,0.978613027371466,10,20,0.500014258138283,0.978613027371466
"NHEJ1",0,0,0,1,0,0,0,1,0,0,0,1
"SLC23A3",0,0,0,1,0,0,0,1,0,0,0,1
"CNPPD1",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"ZFAND2B",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ABCB6",20,26,0.769239833372554,0.849002193405169,0,0,0,1,20,26,0.769239833372554,0.849002193405169
"ATG9A",2,0,Inf,0.25,19,21,0.904771217408064,0.682085998685579,21,21,1,0.561192835623842
"ANKZF1",5,8,0.62501357396942,0.8665771484375,0,0,0,1,5,8,0.62501357396942,0.8665771484375
"GLB1L",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"STK16",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"TUBA4A",1,0,Inf,0.5,0,1,0,1,1,1,1,0.75
"DNAJB2",6,0,Inf,0.015625,0,0,0,1,6,0,Inf,0.015625
"PTPRN",0,0,0,1,0,0,0,1,0,0,0,1
"DNPEP",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"DES",2,1,1.99994298122268,0.5,6,6,1,0.61279296875,8,7,1.14285115631106,0.5
"SPEG",2,0,Inf,0.25,0,1,0,1,2,1,1.99994298122268,0.5
"GMPPA",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ASIC4",32,25,1.27998596879041,0.213521428251628,0,0,0,1,32,25,1.27998596879041,0.213521428251628
"CHPF",8,5,1.59996525139297,0.29052734375,1,0,Inf,0.5,9,5,1.79995360406146,0.21197509765625
"TMEM198",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"OBSL1",12,24,0.500014258816576,0.985591640172061,4,6,0.666679309338813,0.828125,16,30,0.533347696031595,0.987051959103383
"INHA",0,0,0,1,0,0,0,1,0,0,0,1
"STK11IP",16,11,1.45451995854003,0.221034169197083,0,0,0,1,16,11,1.45451995854003,0.221034169197083
"SLC4A3",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"EPHA4",1,0,Inf,0.5,1,0,Inf,0.5,2,0,Inf,0.25
"PAX3",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"SGPP2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"FARSB",0,1,0,1,0,0,0,1,0,1,0,1
"MOGAT1",31,39,0.794879782067567,0.859010539103171,0,0,0,1,31,39,0.794879782067567,0.859010539103171
"ACSL3",0,0,0,1,0,0,0,1,0,0,0,1
"KCNE4",0,0,0,1,0,0,0,1,0,0,0,1
"SCG2",0,0,0,1,0,0,0,1,0,0,0,1
"AP1S3",0,0,0,1,0,0,0,1,0,0,0,1
"WDFY1",0,1,0,1,0,0,0,1,0,1,0,1
"MRPL44",0,0,0,1,0,0,0,1,0,0,0,1
"SERPINE2",0,1,0,1,0,0,0,1,0,1,0,1
"FAM124B",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"CUL3",0,0,0,1,8,4,1.99994297718361,0.19384765625,8,4,1.99994297718361,0.19384765625
"DOCK10",0,0,0,1,0,0,0,1,0,0,0,1
"NYAP2",0,0,0,1,0,0,0,1,0,0,0,1
"IRS1",0,0,0,1,0,0,0,1,0,0,0,1
"RHBDD1",3,4,0.750009838248499,0.7734375,0,0,0,1,3,4,0.750009838248499,0.7734375
"COL4A4",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"COL4A3",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"MFF",0,0,0,1,0,0,0,1,0,0,0,1
"TM4SF20",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"AGFG1",0,1,0,1,0,1,0,1,0,2,0,1
"C2orf83",0,0,0,1,0,0,0,1,0,0,0,1
"SLC19A3",4,1,3.99955850143943,0.1875,0,0,0,1,4,1,3.99955850143943,0.1875
"CCL20",0,0,0,1,0,0,0,1,0,0,0,1
"DAW1",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"SPHKAP",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PID1",0,0,0,1,0,0,0,1,0,0,0,1
"DNER",0,0,0,1,0,0,0,1,0,0,0,1
"TRIP12",0,0,0,1,3,2,1.49997155670705,0.5,3,2,1.49997155670705,0.5
"FBXO36",8,8,1,0.598190307617187,0,0,0,1,8,8,1,0.598190307617187
"SLC16A14",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"SP110",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"SP140",13,13,1,0.577490508556366,1,0,Inf,0.5,14,13,1.07688784120726,0.5
"SP140L",8,6,1.33331584236617,0.395263671875,0,0,0,1,8,6,1.33331584236617,0.395263671875
"SP100",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"CAB39",0,0,0,1,0,0,0,1,0,0,0,1
"ITM2C",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"GPR55",0,0,0,1,0,0,0,1,0,0,0,1
"PSMD1",0,0,0,1,0,1,0,1,0,1,0,1
"HTR2B",12,9,1.33331584138716,0.331811904907227,0,0,0,1,12,9,1.33331584138716,0.331811904907227
"ARMC9",5,2,2.50006680582914,0.2265625,0,0,0,1,5,2,2.50006680582914,0.2265625
"B3GNT7",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"NCL",8,14,0.571442809605116,0.933099746704102,2,1,1.99994298122268,0.5,10,15,0.666679312250328,0.885238528251648
"NMUR1",0,0,0,1,0,0,0,1,0,0,0,1
"PTMA",0,0,0,1,0,0,0,1,0,0,0,1
"PDE6D",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"COPS7B",0,0,0,1,0,0,0,1,0,0,0,1
"NPPC",0,0,0,1,0,0,0,1,0,0,0,1
"DIS3L2",0,0,0,1,0,0,0,1,0,0,0,1
"ALPP",0,0,0,1,0,0,0,1,0,0,0,1
"ALPI",0,7,0,1,0,0,0,1,0,7,0,1
"ECEL1",4,2,1.99994297987752,0.34375,3,1,3.0000799907165,0.3125,7,3,2.33340772037698,0.171875
"PRSS56",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"CHRND",9,4,2.25007947463828,0.1334228515625,0,0,0,1,9,4,2.25007947463828,0.1334228515625
"CHRNG",6,10,0.600013958522591,0.894943237304688,0,0,0,1,6,10,0.600013958522591,0.894943237304688
"TIGD1",5,2,2.50006680582914,0.2265625,0,0,0,1,5,2,2.50006680582914,0.2265625
"EIF4E2",0,0,0,1,3,1,3.0000799907165,0.3125,3,1,3.0000799907165,0.3125
"EFHD1",0,0,0,1,0,0,0,1,0,0,0,1
"GIGYF2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"KCNJ13",0,0,0,1,0,0,0,1,0,0,0,1
"NGEF",0,0,0,1,0,0,0,1,0,0,0,1
"NEU2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"INPP5D",2,4,0.500014255437044,0.890625,3,1,3.0000799907165,0.3125,5,5,1,0.623046875
"ATG16L1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SAG",5,3,1.66662789881154,0.36328125,0,0,0,1,5,3,1.66662789881154,0.36328125
"DGKD",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"USP40",16,15,1.06669380145899,0.5,0,0,0,1,16,15,1.06669380145899,0.5
"UGT1A8",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"UGT1A10",30,27,1.11110540302398,0.395683213889591,0,0,0,1,30,27,1.11110540302398,0.395683213889591
"UGT1A9",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"UGT1A7",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"UGT1A6",6,0,Inf,0.015625,0,0,0,1,6,0,Inf,0.015625
"UGT1A5",0,0,0,1,0,0,0,1,0,0,0,1
"UGT1A4",15,15,1,0.572232224047184,0,0,0,1,15,15,1,0.572232224047184
"UGT1A3",0,0,0,1,0,0,0,1,0,0,0,1
"UGT1A1",1,4,0.250027596706012,0.96875,0,0,0,1,1,4,0.250027596706012,0.96875
"MROH2A",44,45,0.977774865113079,0.58387112298871,0,0,0,1,44,45,0.977774865113079,0.58387112298871
"HJURP",0,0,0,1,0,0,0,1,0,0,0,1
"TRPM8",7,11,0.636376993208959,0.881057739257812,0,0,0,1,7,11,0.636376993208959,0.881057739257812
"SPP2",8,5,1.59996525139297,0.29052734375,0,0,0,1,8,5,1.59996525139297,0.29052734375
"ARL4C",0,0,0,1,0,1,0,1,0,1,0,1
"SH3BP4",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"AGAP1",0,0,0,1,0,0,0,1,0,0,0,1
"GBX2",0,0,0,1,0,0,0,1,0,0,0,1
"ASB18",25,31,0.806459104206847,0.825159023508157,8,18,0.444428843690863,0.985520362854004,33,49,0.673481858839811,0.970095830832842
"IQCA1",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"ACKR3",0,0,0,1,0,0,0,1,0,0,0,1
"KLHL29",0,1,0,1,0,0,0,1,0,1,0,1
"COPS8",0,0,0,1,0,0,0,1,0,0,0,1
"COL6A3",8,5,1.59996525139297,0.29052734375,0,0,0,1,8,5,1.59996525139297,0.29052734375
"MLPH",0,0,0,1,0,0,0,1,0,0,0,1
"ATAD2B",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PRLH",0,0,0,1,0,0,0,1,0,0,0,1
"RAB17",0,0,0,1,0,0,0,1,0,0,0,1
"LRRFIP1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"RBM44",0,1,0,1,0,0,0,1,0,1,0,1
"RAMP1",8,14,0.571442809605116,0.933099746704102,0,0,0,1,8,14,0.571442809605116,0.933099746704102
"UBE2F",0,0,0,1,0,0,0,1,0,0,0,1
"SCLY",2,6,0.33332449100887,0.96484375,0,0,0,1,2,6,0.33332449100887,0.96484375
"ESPNL",4,6,0.666679309338813,0.828125,0,0,0,1,4,6,0.666679309338813,0.828125
"KLHL30",5,10,0.500014256447766,0.940765380859375,0,0,0,1,5,10,0.500014256447766,0.940765380859375
"ILKAP",1,0,Inf,0.5,1,0,Inf,0.5,2,0,Inf,0.25
"HES6",5,5,1,0.623046875,0,0,0,1,5,5,1,0.623046875
"PER2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TRAF3IP1",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"ASB1",0,0,0,1,0,0,0,1,0,0,0,1
"TWIST2",0,0,0,1,0,0,0,1,0,0,0,1
"HDAC4",0,0,0,1,6,5,1.19999087482567,0.5,6,5,1.19999087482567,0.5
"UBXN2A",0,1,0,1,0,0,0,1,0,1,0,1
"NDUFA10",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"OR6B2",0,0,0,1,0,0,0,1,0,0,0,1
"OR6B3",0,0,0,1,2,7,0.285751805602504,0.98046875,2,7,0.285751805602504,0.98046875
"MFSD2B",3,5,0.600013956752488,0.85546875,0,0,0,1,3,5,0.600013956752488,0.85546875
"OTOS",0,0,0,1,0,0,0,1,0,0,0,1
"GPC1",0,0,0,1,0,0,0,1,0,0,0,1
"ANKMY1",15,12,1.24998786279485,0.350554019212723,0,0,0,1,15,12,1.24998786279485,0.350554019212723
"FKBP1B",0,0,0,1,0,1,0,1,0,1,0,1
"DUSP28",0,0,0,1,0,0,0,1,0,0,0,1
"RNPEPL1",0,0,0,1,0,0,0,1,0,0,0,1
"CAPN10",0,0,0,1,0,0,0,1,0,0,0,1
"GPR35",0,0,0,1,0,0,0,1,0,0,0,1
"AQP12B",0,0,0,1,0,0,0,1,0,0,0,1
"AQP12A",0,0,0,1,0,0,0,1,0,0,0,1
"KIF1A",0,0,0,1,6,5,1.19999087482567,0.5,6,5,1.19999087482567,0.5
"TP53I3",43,36,1.19443564438943,0.249948438430164,0,0,0,1,43,36,1.19443564438943,0.249948438430164
"AGXT",0,0,0,1,0,0,0,1,0,0,0,1
"SNED1",8,3,2.6667306135269,0.11328125,0,0,0,1,8,3,2.6667306135269,0.11328125
"PASK",11,11,1,0.584094047546386,0,0,0,1,11,11,1,0.584094047546386
"PPP1R7",0,0,0,1,6,8,0.750009838798097,0.78802490234375,6,8,0.750009838798097,0.78802490234375
"ANO7",50,70,0.714296900388451,0.972610101543149,0,0,0,1,50,70,0.714296900388451,0.972610101543149
"PFN4",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"HDLBP",0,0,0,1,0,1,0,1,0,1,0,1
"SEPT2",1,0,Inf,0.5,4,1,3.99955850143943,0.1875,5,1,4.99958044879101,0.109375
"FARP2",10,9,1.11110522650381,0.5,0,0,0,1,10,9,1.11110522650381,0.5
"FAM228B",5,4,1.24998786284456,0.5,0,0,0,1,5,4,1.24998786284456,0.5
"STK25",0,0,0,1,0,0,0,1,0,0,0,1
"BOK",2,1,1.99994298122268,0.5,0,2,0,1,2,3,0.666679308369914,0.8125
"THAP4",0,0,0,1,0,0,0,1,0,0,0,1
"ATG4B",0,0,0,1,0,0,0,1,0,0,0,1
"DTYMK",5,2,2.50006680582914,0.2265625,0,0,0,1,5,2,2.50006680582914,0.2265625
"ING5",0,0,0,1,0,0,0,1,0,0,0,1
"D2HGDH",0,1,0,1,0,0,0,1,0,1,0,1
"FAM228A",0,0,0,1,0,0,0,1,0,0,0,1
"GAL3ST2",0,1,0,1,0,0,0,1,0,1,0,1
"NEU4",4,7,0.571442807317693,0.88671875,0,0,0,1,4,7,0.571442807317693,0.88671875
"PDCD1",0,0,0,1,0,0,0,1,0,0,0,1
"ITSN2",8,7,1.14285115631106,0.5,0,0,0,1,8,7,1.14285115631106,0.5
"NCOA1",0,0,0,1,4,5,0.800007767854906,0.74609375,4,5,0.800007767854906,0.74609375
"PTRHD1",5,9,0.555569875658781,0.91021728515625,0,0,0,1,5,9,0.555569875658781,0.91021728515625
"CENPO",5,8,0.62501357396942,0.8665771484375,0,0,0,1,5,8,0.62501357396942,0.8665771484375
"ADCY3",0,0,0,1,6,12,0.500014256785272,0.951873779296875,6,12,0.500014256785272,0.951873779296875
"DNAJC27",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"EFR3B",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"POMC",6,6,1,0.61279296875,0,0,0,1,6,6,1,0.61279296875
"DNMT3A",0,2,0,1,1,0,Inf,0.5,1,2,0.500014255100735,0.875
"DTNB",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"ASXL2",0,0,0,1,9,8,1.12499491149791,0.5,9,8,1.12499491149791,0.5
"KIF3C",0,0,0,1,0,0,0,1,0,0,0,1
"RAB10",0,0,0,1,0,0,0,1,0,0,0,1
"HADHA",0,0,0,1,0,0,0,1,0,0,0,1
"HADHB",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"DRC1",23,14,1.64281977717921,0.0938707794994118,0,0,0,1,23,14,1.64281977717921,0.0938707794994118
"OTOF",15,18,0.83333966945183,0.756574879167602,0,0,0,1,15,18,0.83333966945183,0.756574879167602
"ACP1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"C2orf70",14,19,0.736852455700758,0.851896815700457,0,0,0,1,14,19,0.736852455700758,0.851896815700457
"CIB4",5,2,2.50006680582914,0.2265625,0,0,0,1,5,2,2.50006680582914,0.2265625
"SLC35F6",0,0,0,1,0,0,0,1,0,0,0,1
"CENPA",0,0,0,1,2,0,Inf,0.25,2,0,Inf,0.25
"DPYSL5",0,0,0,1,7,5,1.39997810432657,0.38720703125,7,5,1.39997810432657,0.38720703125
"MAPRE3",0,0,0,1,0,0,0,1,0,0,0,1
"TMEM214",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"AGBL5",0,0,0,1,0,0,0,1,0,0,0,1
"EMILIN1",0,0,0,1,3,0,Inf,0.125,3,0,Inf,0.125
"KHK",6,7,0.857148182371521,0.70947265625,0,0,0,1,6,7,0.857148182371521,0.70947265625
"CGREF1",0,0,0,1,0,0,0,1,0,0,0,1
"ABHD1",19,18,1.0555746551855,0.5,0,0,0,1,19,18,1.0555746551855,0.5
"PREB",0,1,0,1,0,0,0,1,0,1,0,1
"TCF23",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SLC5A6",13,1,13.002732203885,0.00091552734375,0,0,0,1,13,1,13.002732203885,0.00091552734375
"ATRAID",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CAD",0,0,0,1,7,4,1.74995640367567,0.2744140625,7,4,1.74995640367567,0.2744140625
"SLC30A3",0,0,0,1,0,0,0,1,0,0,0,1
"DNAJC5G",0,0,0,1,0,0,0,1,0,0,0,1
"TRIM54",17,25,0.680012277288986,0.917925299108446,0,0,0,1,17,25,0.680012277288986,0.917925299108446
"UCN",2,0,Inf,0.25,4,7,0.571442807317693,0.88671875,6,7,0.857148182371521,0.70947265625
"MPV17",0,0,0,1,0,0,0,1,0,0,0,1
"GTF3C2",2,1,1.99994298122268,0.5,2,2,1,0.6875,4,3,1.33331584334321,0.5
"EIF2B4",0,0,0,1,0,0,0,1,0,0,0,1
"SNX17",0,1,0,1,2,2,1,0.6875,2,3,0.666679308369914,0.8125
"ZNF513",0,1,0,1,0,0,0,1,0,1,0,1
"PPM1G",0,0,0,1,0,0,0,1,0,0,0,1
"NRBP1",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"KRTCAP3",18,25,0.720010973520663,0.888973589921988,0,0,0,1,18,25,0.720010973520663,0.888973589921988
"IFT172",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"FNDC4",0,0,0,1,0,0,0,1,0,0,0,1
"GCKR",13,13,1,0.577490508556366,0,0,0,1,13,13,1,0.577490508556366
"C2orf16",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF512",0,0,0,1,0,0,0,1,0,0,0,1
"CCDC121",0,0,0,1,0,0,0,1,0,0,0,1
"GPN1",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"SUPT7L",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"SLC4A1AP",4,7,0.571442807317693,0.88671875,0,0,0,1,4,7,0.571442807317693,0.88671875
"MRPL33",0,0,0,1,0,0,0,1,0,0,0,1
"RBKS",22,22,1,0.559802089359663,0,0,0,1,22,22,1,0.559802089359663
"FOSL2",0,0,0,1,6,6,1,0.61279296875,6,6,1,0.61279296875
"PLB1",48,56,0.857148177011324,0.811208038350951,0,0,0,1,48,56,0.857148177011324,0.811208038350951
"PPP1CB",0,0,0,1,0,0,0,1,0,0,0,1
"SPDYA",0,0,0,1,0,0,0,1,0,0,0,1
"TRMT61B",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"WDR43",0,0,0,1,0,0,0,1,0,0,0,1
"CLIP4",0,2,0,1,0,0,0,1,0,2,0,1
"ALK",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"YPEL5",0,0,0,1,0,0,0,1,0,0,0,1
"LBH",0,0,0,1,0,0,0,1,0,0,0,1
"LCLAT1",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"CAPN13",12,15,0.800007767886719,0.778965830802917,0,0,0,1,12,15,0.800007767886719,0.778965830802917
"GALNT14",6,5,1.19999087482567,0.5,0,0,0,1,6,5,1.19999087482567,0.5
"CAPN14",17,15,1.13332783254745,0.430025032954291,0,0,0,1,17,15,1.13332783254745,0.430025032954291
"EHD3",0,0,0,1,0,0,0,1,0,0,0,1
"XDH",24,31,0.774202407429458,0.859695141150823,0,0,0,1,24,31,0.774202407429458,0.859695141150823
"MEMO1",0,0,0,1,0,2,0,1,0,2,0,1
"DPY30",0,1,0,1,0,0,0,1,0,1,0,1
"SPAST",0,0,0,1,18,7,2.5714923799674,0.0216426253318787,18,7,2.5714923799674,0.0216426253318787
"SLC30A6",0,0,0,1,0,0,0,1,0,0,0,1
"NLRC4",7,6,1.16665941848379,0.5,0,0,0,1,7,6,1.16665941848379,0.5
"YIPF4",0,0,0,1,0,0,0,1,0,0,0,1
"BIRC6",1,3,0.33332444571292,0.9375,9,3,3.00007917498088,0.072998046875,10,6,1.66662789389482,0.227249145507813
"TTC27",5,4,1.24998786284456,0.5,0,0,0,1,5,4,1.24998786284456,0.5
"LTBP1",0,0,0,1,4,8,0.500014256110559,0.927001953125,4,8,0.500014256110559,0.927001953125
"RASGRP3",1,1,1,0.75,0,0,0,1,1,1,1,0.75
