"","Burden.OR","Burden.pvalue","MIRAGE.risk.prop","MIRAGE.pvalue","cate.index","No.var.case","No.var.control","combine.feature"
"18",1.01012039783633,0.297687427724676,0.0384785389185961,0.0277067055251732,"Non-damaging; AF<0.1%",5789,5731,"ExonTop80%_RVIS_cate_8"
"19",1.29957805907173,0.00134037476200757,0.17701236527439,0.0134280478618109,"LoF; AF<1%",308,237,"ExonTop80%_Haploinsuff_cate_2"
"20",1.02903434867142,0.0373446687601236,0.0195041966474405,0.0646818760850018,"Damaging; AF<0.1%",7939,7715,"ExonTop80%_Haploinsuff_cate_5"
"21",1.2196261682243,0.0173471866770985,0.173147134991636,0.00798663304949083,"LoF; AF<1%",261,214,"ExonTop80%_SCZgene_cate_2"
"22",2.30769230769231,0.00685909252933926,0.609936748585916,0.00418590123093588,"LoF; AF<1%",30,13,"ExonTop70%_High_cate_2"
"23",1.30666666666667,0.0470573615077692,0.188111142555578,0.102401248733873,"LoF; AF<1%",98,75,"ExonTop70%_PSD_cate_2"
"24",1.02075550020755,0.241248891483634,0.038041839707478,0.014497384447946,"Damaging; AF<0.1%",2459,2409,"ExonTop70%_PSD_cate_5"
"25",1.54081632653061,0.00047249319859886,0.349505198409816,7.25457226014726e-05,"LoF; AF<1%",151,98,"ExonTop70%_FMRP_cate_2"
"26",1.10591471801926,0.0260300374762308,0.0493835156167333,0.0746770891504699,"Damaging; AF<0.1%",804,727,"ExonTop70%_AutismKB_cate_5"
"27",1.07976653696498,0.0398931146778034,0.0561032915854474,0.344128999240239,"Non-damaging; 0.1%<AF<1%",1110,1028,"ExonTop70%_AutismKB_cate_7"
"28",1.0096105209914,0.339044515785968,0.0314554085693624,0.0164855106670314,"Damaging; AF<0.1%",3992,3954,"ExonTop70%_constraintgene_cate_5"
"29",1.26274509803922,0.00297770107921444,0.152563007759559,0.0252060823555228,"LoF; AF<1%",322,255,"ExonTop70%_RVIS_cate_2"
"30",1.01719444046425,0.157944045857968,0.0283769453894058,0.00585686824688278,"Damaging; AF<0.1%",7099,6979,"ExonTop70%_RVIS_cate_5"
"31",1.25507246376812,0.000898041922643119,0.166490283707631,0.00329955128164224,"LoF; AF<1%",433,345,"ExonTop70%_Haploinsuff_cate_2"
"32",1.01756928092737,0.0979943182280953,0.0174945327770126,0.0448621340678808,"Damaging; AF<0.1%",11236,11042,"ExonTop70%_Haploinsuff_cate_5"
"33",1.07843137254902,0.160794200662205,0.125867433749763,0.0226065088468846,"LoF; AF<1%",385,357,"ExonTop70%_SCZgene_cate_2"
"34",1.01335113484646,0.198690245323969,0.0211532413591074,0.0202405640599124,"Damaging; AF<0.1%",8349,8239,"ExonTop70%_SCZgene_cate_5"
"35",2.3125,0.00274317243838008,0.618852316473757,0.00159798245335879,"LoF; AF<1%",37,16,"ExonTop60%_High_cate_2"
"36",1.06862745098039,0.0185389952953109,0.0644678792453781,0.0457329071639887,"Non-damaging; AF<0.1%",2071,1938,"ExonTop60%_Mod_cate_8"
"37",1.0213719407101,0.212846859514595,0.0386273825783439,0.00771714905088697,"Damaging; AF<0.1%",2963,2901,"ExonTop60%_PSD_cate_5"
"38",1.57264957264957,6.71009062841027e-05,0.359498175388024,6.14483207643148e-06,"LoF; AF<1%",184,117,"ExonTop60%_FMRP_cate_2"
"39",1.00624183480912,0.360450778668087,0.0316233660269409,0.0421573337347683,"Non-damaging; AF<0.1%",6932,6889,"ExonTop60%_FMRP_cate_8"
"40",1.1034103410341,0.0167022596909397,0.046473338013926,0.0671072661845742,"Damaging; AF<0.1%",1003,909,"ExonTop60%_AutismKB_cate_5"
"41",1.07679465776294,0.0340362863991335,0.0326295196026103,0.538818678258352,"Non-damaging; 0.1%<AF<1%",1290,1198,"ExonTop60%_AutismKB_cate_7"
"42",1.01174033149171,0.296375013815747,0.0315097541792302,0.0130046625099265,"Damaging; AF<0.1%",4395,4344,"ExonTop60%_constraintgene_cate_5"
"43",1.24534161490683,0.00184602403283574,0.155540438460823,0.00699649834076982,"LoF; AF<1%",401,322,"ExonTop60%_RVIS_cate_2"
"44",1.01323969606263,0.194322242435231,0.0238476573800868,0.00992284618933899,"Damaging; AF<0.1%",8801,8686,"ExonTop60%_RVIS_cate_5"
"45",1.18454935622318,0.0038448484129263,0.124064635901206,0.00798471986547272,"LoF; AF<1%",552,466,"ExonTop60%_Haploinsuff_cate_2"
"46",1.01586838006231,0.130127481473262,0.0190268094610135,0.0206695820228014,"Damaging; AF<0.1%",10435,10272,"ExonTop60%_SCZgene_cate_5"
"47",1.09406952965235,0.0221582888836315,7.22824773704562e-87,1,"Damaging; 0.1%<FA<1%",1070,978,"ExonTop50%_IDgene_cate_4"
"48",1.01854838709677,0.330068357020958,0.0349429284289475,0.048770693094406,"Damaging; AF<0.1%",1263,1240,"ExonTop50%_IDgene_cate_5"
"49",2.27777777777778,0.00189685281768581,0.604729011978195,0.00114262006843042,"LoF; AF<1%",41,18,"ExonTop50%_High_cate_2"
"50",1.46753246753247,0.00545912119202598,0.266242890674244,0.0137103633865292,"LoF; AF<1%",113,77,"ExonTop50%_Mod_cate_2"
"51",1.01077199281867,0.334707162460043,0.0353626663106497,0.00735709388569618,"Damaging; AF<0.1%",3378,3342,"ExonTop50%_PSD_cate_5"
"52",1.48965517241379,0.000109921209434479,0.328249341542457,1.18739840305469e-05,"LoF; AF<1%",216,145,"ExonTop50%_FMRP_cate_2"
"53",1.07555555555556,0.0410640205193096,0.0397019633062509,0.0801397297980478,"Damaging; AF<0.1%",1210,1125,"ExonTop50%_AutismKB_cate_5"
"54",1.06270411495754,0.0454573670105999,0.0318862968269578,0.522311571328542,"Non-damaging; 0.1%<AF<1%",1627,1531,"ExonTop50%_AutismKB_cate_7"
"55",1.00667815596726,0.377964009677326,0.0285610771868963,0.0196019970398402,"Damaging; AF<0.1%",4673,4642,"ExonTop50%_constraintgene_cate_5"
"56",1.23872679045093,0.00108452534059544,0.137308050353488,0.0101980379621199,"LoF; AF<1%",467,377,"ExonTop50%_RVIS_cate_2"
"57",1.01064782565429,0.22791836440346,0.0210724318121122,0.0133447012387362,"Damaging; AF<0.1%",10156,10049,"ExonTop50%_RVIS_cate_5"
"58",1.1433506044905,0.00994552439941802,0.0964090921550672,0.0189783305772735,"LoF; AF<1%",662,579,"ExonTop50%_Haploinsuff_cate_2"
"59",1.0141772996414,0.138418366952765,0.022274418729783,0.0023970231225653,"Damaging; AF<0.1%",12161,11991,"ExonTop50%_SCZgene_cate_5"
"60",2.07692307692308,0.0192386541421002,0.552684803496406,0.0139775381450715,"LoF; AF<1%",27,13,"CriticalExon_High_cate_2"
"61",1.37878787878788,0.027546734433981,0.235120812520153,0.051749100950808,"LoF; AF<1%",91,66,"CriticalExon_PSD_cate_2"
"62",1.60919540229885,0.000264668356904649,0.376108689432356,4.29979959510749e-05,"LoF; AF<1%",140,87,"CriticalExon_FMRP_cate_2"
"63",1.01581581581582,0.21848491080996,0.0423208371910414,0.0218370408224066,"Non-damaging; AF<0.1%",5074,4995,"CriticalExon_FMRP_cate_8"
"64",1.11076923076923,0.0276106209845056,0.0533467975178711,0.066919413516038,"Damaging; AF<0.1%",722,650,"CriticalExon_AutismKB_cate_5"
"65",1.09594882729211,0.0223485980071053,0.0761396703814791,0.23651369471462,"Non-damaging; 0.1%<AF<1%",1028,938,"CriticalExon_AutismKB_cate_7"
"66",1.01529477196885,0.262934460119223,0.0373014285211818,0.00801232861273082,"Damaging; AF<0.1%",3651,3596,"CriticalExon_constraintgene_cate_5"
"67",1.30630630630631,0.00151451714435304,0.178577342007131,0.0152490752138267,"LoF; AF<1%",290,222,"CriticalExon_RVIS_cate_2"
"68",1.02675474814203,0.0730627120735923,0.0338293635805374,0.00248944008244693,"Damaging; AF<0.1%",6217,6055,"CriticalExon_RVIS_cate_5"
"69",1.01029881055991,0.276052922976592,0.0333337092856765,0.0389852825242138,"Non-damaging; AF<0.1%",6965,6894,"CriticalExon_RVIS_cate_8"
"70",1.31487889273356,0.000246577554595324,0.1914497897326,0.00228437901432643,"LoF; AF<1%",380,289,"CriticalExon_Haploinsuff_cate_2"
"71",1.02409766454352,0.0508460487823093,0.0208721191438825,0.0306245885619842,"Damaging; AF<0.1%",9647,9420,"CriticalExon_Haploinsuff_cate_5"
"72",0.997072813757775,0.588364369284425,0.0254637418459847,0.0333531581110891,"Non-damaging; AF<0.1%",10900,10932,"CriticalExon_Haploinsuff_cate_8"
"73",1.18631178707224,0.022609452324119,0.157764044296069,0.00788918892656722,"LoF; AF<1%",312,263,"CriticalExon_SCZgene_cate_2"
"74",1.01625788367204,0.168829986126204,0.0223024786079901,0.0241582724454598,"Damaging; AF<0.1%",7251,7135,"CriticalExon_SCZgene_cate_5"
